Plate,TEC,loop status,object temperature,target object temperature,output current,output voltage,output power,timestamp
bottom,1,1,49.17851257324219,48.0,6.245656967163086,10.000008583068848,62.45662327853461,1713883969732
bottom,2,2,48.37419128417969,48.0,0.06862130016088486,-0.5745528936386108,0.039426566572680066,1713883969732
bottom,3,2,48.37419128417969,48.0,0.1001880019903183,-0.7441642880439758,0.07455633317167365,1713883969732
top,0,1,64.28901672363281,63.0,5.0728864669799805,6.930805683135986,35.159190355248484,1713883969732
top,1,1,64.28901672363281,63.0,5.0741095542907715,7.351590156555176,37.302773852606606,1713883969732
top,2,2,62.99833679199219,63.0,-3.0617027282714844,-7.375123500823975,22.580435743811904,1713883969732
top,3,2,62.99833679199219,63.0,-3.0704565048217773,-6.859296798706055,21.0611724740902,1713883969732
bottom,0,1,49.15574645996094,48.0,5.999422550201416,10.000035285949707,59.99443719733654,1713883970724
bottom,1,1,49.15574645996094,48.0,6.115302562713623,9.813030242919922,60.009648992514485,1713883970724
bottom,2,2,48.35545349121094,48.0,-0.0017211914528161287,-0.6855976581573486,0.0011800448292911825,1713883970724
bottom,3,2,48.35545349121094,48.0,0.023475954309105873,-0.8628482222557068,0.020256185441368202,1713883970724
top,0,1,64.28062438964844,63.0,5.000599384307861,6.81372594833374,34.0727137820802,1713883970724
top,1,1,64.28062438964844,63.0,5.003398895263672,7.239414215087891,36.221677086126874,1713883970724
top,2,2,62.97843933105469,63.0,-3.161323070526123,-7.566717147827148,23.92083748757159,1713883970724
top,3,2,62.97843933105469,63.0,-3.1703670024871826,-7.031341552734375,22.291933242006053,1713883970724
bottom,0,1,49.13215637207031,48.0,5.909934043884277,9.861674308776855,58.28184472713929,1713883971721
bottom,1,1,49.13215637207031,48.0,5.883474349975586,9.42681884765625,55.46244689205196,1713883971721
bottom,2,2,48.33592224121094,48.0,-0.07549599558115005,-0.8087410926818848,0.06105671395940604,1713883971721
bottom,3,2,48.33351135253906,48.0,-0.0812196433544159,-1.010513424873352,0.08207353997306299,1713883971721
top,0,1,64.26850891113281,63.0,4.902637004852295,6.648110866546631,32.59327434669217,1713883971721
top,1,1,64.26850891113281,63.0,4.903547286987305,7.07765531539917,34.705617520056876,1713883971721
top,2,2,62.96000671386719,63.0,-3.262580156326294,-7.765639781951904,25.33602225377433,1713883971721
top,3,2,62.95854187011719,63.0,-3.2638301849365234,-7.198970794677734,23.49621818014566,1713883971721
bottom,0,1,49.10536193847656,48.0,5.6493377685546875,9.412705421447754,53.17555224166426,1713883972741
bottom,1,1,49.10536193847656,48.0,5.626607894897461,8.972783088684082,50.48633216599228,1713883972741
bottom,2,2,48.31379699707031,48.0,-0.15704432129859924,-0.94310462474823,0.1481092257071559,1713883972741
bottom,3,2,48.31156921386719,48.0,-0.1612161546945572,-1.1348735094070435,0.18295994325132092,1713883972741
top,0,1,64.25431823730469,63.0,4.792538166046143,6.459683895111084,30.958281607913477,1713883972741
top,1,1,64.25431823730469,63.0,4.801098823547363,6.901547431945801,33.13501125617131,1713883972741
top,2,2,62.94142150878906,63.0,-3.3550283908843994,-7.959012508392334,26.70271292906034,1713883972741
top,3,2,62.93955993652344,63.0,-3.355628490447998,-7.369118690490723,24.728024627303512,1713883972741
bottom,0,1,49.04789733886719,48.0,5.093210697174072,8.376603126525879,42.663804650003385,1713883974723
bottom,1,1,49.04789733886719,48.0,5.093127250671387,8.006452560424805,40.77788171670727,1713883974723
bottom,2,2,48.26622009277344,48.0,-0.32891348004341125,-1.238915205001831,0.4074959115558485,1713883974723
bottom,3,2,48.26622009277344,48.0,-0.3295939564704895,-1.3998034000396729,0.46136674089991914,1713883974723
top,0,1,64.22059631347656,63.0,4.509231090545654,5.978062152862549,26.956463720902093,1713883974723
top,1,1,64.22059631347656,63.0,4.509079933166504,6.4123640060424805,28.913861863805323,1713883974723
top,2,2,62.91151428222656,63.0,-3.496948480606079,-8.281561851501465,28.960195133653315,1713883974723
top,3,2,62.91151428222656,63.0,-3.503174304962158,-7.653834819793701,26.812717475125964,1713883974723
bottom,0,1,49.01252746582031,48.0,4.777865409851074,7.783545017242432,37.1887305039013,1713883975736
bottom,1,1,49.01252746582031,48.0,4.777859210968018,7.434317588806152,35.52012276893902,1713883975736
bottom,2,2,48.24040222167969,48.0,-0.4148017168045044,-1.397678256034851,0.5797593401435819,1713883975736
bottom,3,2,48.24040222167969,48.0,-0.4213387668132782,-1.5525667667388916,0.6541565668930431,1713883975736
top,0,1,64.20140075683594,63.0,4.355234622955322,5.715108394622803,24.89063795420384,1713883975736
top,1,1,64.20140075683594,63.0,4.355085849761963,6.1505584716796875,26.78621016814577,1713883975736
top,2,2,62.89811706542969,63.0,-3.569831371307373,-8.44214153289795,30.137021685156014,1713883975736
top,3,2,62.89811706542969,63.0,-3.5690994262695312,-7.786561012268066,27.791010441498656,1713883975736
bottom,0,1,48.97798156738281,48.0,4.488912105560303,7.205902099609375,32.346661166418926,1713883976745
bottom,1,1,48.97798156738281,48.0,4.477943420410156,6.884014129638672,30.82622577782604,1713883976745
bottom,2,2,48.21687316894531,48.0,-0.5064907073974609,-1.5467082262039185,0.7833933436274947,1713883976745
bottom,3,2,48.21421813964844,48.0,-0.513078510761261,-1.6973450183868408,0.8708712542819654,1713883976745
top,0,1,64.17930603027344,63.0,4.181811332702637,5.420827388763428,22.668877406955744,1713883976745
top,1,1,64.17930603027344,63.0,4.180133819580078,5.854063034057617,24.47076687061781,1713883976745
top,2,2,62.88380432128906,63.0,-3.6393179893493652,-8.600665092468262,31.300555191388867,1713883976745
top,3,2,62.88233947753906,63.0,-3.6465179920196533,-7.936061859130859,28.938992355101618,1713883976745
bottom,0,1,48.94041442871094,48.0,4.1802191734313965,6.644228935241699,27.774333187765023,1713883977739
bottom,1,1,48.94041442871094,48.0,4.160737991333008,6.314554691314697,26.273207602503135,1713883977739
bottom,2,2,48.19007873535156,48.0,-0.6010216474533081,-1.7168828248977661,1.031883743904345,1713883977739
bottom,3,2,48.19007873535156,48.0,-0.6010016202926636,-1.863092303276062,1.1197214930237038,1713883977739
top,0,1,64.15562438964844,63.0,3.9961421489715576,5.106812000274658,20.40754668117131,1713883977739
top,1,1,64.15562438964844,63.0,4.016361713409424,5.569981098175049,22.371058827124443,1713883977739
top,2,2,62.86738586425781,63.0,-3.7195820808410645,-8.778386116027832,32.65192769588111,1713883977739
top,3,2,62.86643981933594,63.0,-3.7218377590179443,-8.083261489868164,30.084587829006978,1713883977739
bottom,0,1,48.90379333496094,48.0,3.8897294998168945,6.090872764587402,23.691847472046902,1713883978749
bottom,1,1,48.90379333496094,48.0,3.8916571140289307,5.770666122436523,22.45745386806584,1713883978749
bottom,2,2,48.16011047363281,48.0,-0.7056837677955627,-1.9021735191345215,1.342332975983794,1713883978749
bottom,3,2,48.16011047363281,48.0,-0.7057595252990723,-2.0146803855895996,1.4218798725630677,1713883978749
top,0,1,64.13252258300781,63.0,3.8205251693725586,4.807507514953613,18.367203462828,1713883978749
top,1,1,64.13252258300781,63.0,3.839226007461548,5.270241737365723,20.233649143703815,1713883978749
top,2,2,62.85334777832031,63.0,-3.78798770904541,-8.937531471252441,33.85525936231079,1713883978749
top,3,2,62.85249328613281,63.0,-3.7895030975341797,-8.218501091003418,31.144035341445488,1713883978749
bottom,0,1,48.87117004394531,48.0,3.595529079437256,5.544660568237305,19.935988308706328,1713883979758
bottom,1,1,48.86637878417969,48.0,3.5954842567443848,5.294044017791748,19.03465192048202,1713883979758
bottom,2,2,48.13182067871094,48.0,-0.8036205768585205,-2.077965259552002,1.669895640573145,1713883979758
bottom,3,2,48.13182067871094,48.0,-0.8035053014755249,-2.1775412559509277,1.7496659433382433,1713883979758
top,0,1,64.10844421386719,63.0,3.6531176567077637,4.501319408416748,16.443849409368568,1713883979758
top,1,1,64.11094665527344,63.0,3.6531224250793457,4.95929479598999,18.116911031810332,1713883979758
top,2,2,62.84172058105469,63.0,-3.8415863513946533,-9.080878257751465,34.884977973654486,1713883979758
top,3,2,62.84172058105469,63.0,-3.841968297958374,-8.331167221069336,32.00808034833835,1713883979758
bottom,0,1,48.83296203613281,48.0,3.3021035194396973,4.9975810050964355,16.50252982561392,1713883980756
bottom,1,1,48.83296203613281,48.0,3.294515609741211,4.7647857666015625,15.69766108514159,1713883980756
bottom,2,2,48.10374450683594,48.0,-0.8945052623748779,-2.2424538135528564,2.0058867368556434,1713883980756
bottom,3,2,48.10374450683594,48.0,-0.8993743062019348,-2.3372247219085693,2.1020398627045296,1713883980756
top,0,1,64.08757019042969,63.0,3.477632761001587,4.23063850402832,14.71260706156363,1713883980756
top,1,1,64.08641052246094,63.0,3.468966484069824,4.649297714233398,16.128257945138103,1713883980756
top,2,2,62.82765197753906,63.0,-3.900611162185669,-9.218064308166504,35.95608453417958,1713883980756
top,3,2,62.83018493652344,63.0,-3.9018123149871826,-8.45244026184082,32.979835505344,1713883980756
bottom,0,1,48.79490661621094,48.0,3.010241985321045,4.484038352966309,13.49804051388901,1713883981764
bottom,1,1,48.79490661621094,48.0,3.0014750957489014,4.255578517913818,12.773012939522346,1713883981764
bottom,2,2,48.07264709472656,48.0,-0.9913697838783264,-2.4200031757354736,2.39911802531374,1713883981764
bottom,3,2,48.07264709472656,48.0,-1.002257227897644,-2.511428117752075,2.517096983362393,1713883981764
top,0,1,64.06373596191406,63.0,3.301025152206421,3.9364564418792725,12.994341725208471,1713883981764
top,1,1,64.06147766113281,63.0,3.293104410171509,4.3380208015441895,14.285555432980914,1713883981764
top,2,2,62.81517028808594,63.0,-3.9728662967681885,-9.384503364562988,37.283377128979964,1713883981764
top,3,2,62.81517028808594,63.0,-3.972862720489502,-8.598623275756836,34.161149859787656,1713883981764
bottom,0,1,48.75602722167969,48.0,2.726163387298584,3.9789726734161377,10.84732962132864,1713883982791
bottom,1,1,48.75602722167969,48.0,2.708740711212158,3.7483038902282715,10.153183345456227,1713883982791
bottom,2,2,48.04762268066406,48.0,-1.0898842811584473,-2.599228858947754,2.832858676500564,1713883982791
bottom,3,2,48.04316711425781,48.0,-1.0994064807891846,-2.674654722213745,2.9405327354751876,1713883982791
top,0,1,64.03999328613281,63.0,3.127228260040283,3.6469669342041016,11.404898060075539,1713883982791
top,1,1,64.03700256347656,63.0,3.1196603775024414,4.058784008026123,12.662027650679647,1713883982791
top,2,2,62.80015563964844,63.0,-4.045196533203125,-9.551856994628906,38.63913880032487,1713883982791
top,3,2,62.80015563964844,63.0,-4.044182300567627,-8.73560905456543,35.32839552315181,1713883982791
bottom,0,1,48.68522644042969,48.0,2.1845247745513916,3.0185842514038086,6.594172081262286,1713883984764
bottom,1,1,48.68522644042969,48.0,2.190774917602539,2.8603291511535645,6.266337360434591,1713883984764
bottom,2,2,47.99205017089844,48.0,-1.2746577262878418,-2.9402036666870117,3.747753320602442,1713883984764
bottom,3,2,47.99205017089844,48.0,-1.2746940851211548,-2.9694406986236572,3.7851284946536055,1713883984764
top,0,1,63.98881530761719,63.0,2.7751567363739014,3.0875158309936523,8.568340357043098,1713883984764
top,1,1,63.98881530761719,63.0,2.760021924972534,3.451968193054199,9.527507897137411,1713883984764
top,2,2,62.76692199707031,63.0,-4.2006025314331055,-9.914952278137207,41.64877363858159,1713883984764
top,3,2,62.76692199707031,63.0,-4.202386379241943,-9.052746772766113,38.043139732598775,1713883984764
bottom,0,1,48.64695739746094,48.0,1.9166382551193237,2.5540926456451416,4.895271671762401,1713883985767
bottom,1,1,48.64695739746094,48.0,1.9187613725662231,2.40472674369812,4.614096787384909,1713883985767
bottom,2,2,47.96394348144531,48.0,-1.3584333658218384,-3.1103923320770264,4.225260724689832,1713883985767
bottom,3,2,47.96394348144531,48.0,-1.3665940761566162,-3.124345541000366,4.269712108197439,1713883985767
top,0,1,63.96473693847656,63.0,2.606140375137329,2.8117148876190186,7.327723691998642,1713883985767
top,1,1,63.96473693847656,63.0,2.5903520584106445,3.168105363845825,8.206508250499837,1713883985767
top,2,2,62.75090026855469,63.0,-4.219559192657471,-9.999983787536621,42.19552351712582,1713883985767
top,3,2,62.75090026855469,63.0,-4.278439044952393,-9.208208084106445,39.39675700108728,1713883985767
bottom,0,2,48.60853576660156,48.0,1.6566851139068604,2.0957906246185303,3.47206512967108,1713883986775
bottom,1,2,48.60853576660156,48.0,1.6506754159927368,1.9561136960983276,3.228908789036197,1713883986775
bottom,2,2,47.93650817871094,48.0,-1.449617862701416,-3.276334762573242,4.749433396015775,1713883986775
bottom,3,2,47.93650817871094,48.0,-1.4552725553512573,-3.274315595626831,4.765021623874333,1713883986775
top,0,1,63.94068908691406,63.0,2.4335989952087402,2.5291590690612793,6.154958969190602,1713883986775
top,1,1,63.94068908691406,63.0,2.42297625541687,2.8894870281219482,7.001158459474539,1713883986775
top,2,2,62.73420715332031,63.0,-4.1976637840271,-9.999995231628418,41.9766178242503,1713883986775
top,3,2,62.73420715332031,63.0,-4.351675033569336,-9.36490249633789,40.75301238512475,1713883986775
bottom,0,2,48.57176208496094,48.0,1.4046550989151,1.6732162237167358,2.350291700231182,1713883987764
bottom,1,2,48.57176208496094,48.0,1.3987191915512085,1.5365105867385864,2.1491468456928686,1713883987764
bottom,2,2,47.91212463378906,48.0,-1.535322666168213,-3.4266035556793213,5.260942107007054,1713883987764
bottom,3,2,47.90843200683594,48.0,-1.5353354215621948,-3.42622971534729,5.26041184438165,1713883987764
top,0,1,63.91810607910156,63.0,2.2675163745880127,2.261080026626587,5.127035984629686,1713883987764
top,1,1,63.91526794433594,63.0,2.2587714195251465,2.615358591079712,5.907497237340408,1713883987764
top,2,2,62.72123718261719,63.0,-4.184145450592041,-10.000029563903809,41.84157820559403,1713883987764
top,3,2,62.72123718261719,63.0,-4.421194553375244,-9.509652137756348,42.04402223594161,1713883987764
bottom,0,2,48.53343200683594,48.0,1.150041937828064,1.2382935285568237,1.4240894891814406,1713883988773
bottom,1,2,48.53343200683594,48.0,1.162935495376587,1.1111817359924316,1.2922326825997743,1713883988773
bottom,2,2,47.88459777832031,48.0,-1.6236083507537842,-3.5901055335998535,5.8289253244400925,1713883988773
bottom,3,2,47.88459777832031,48.0,-1.6236072778701782,-3.5671143531799316,5.79159282481811,1713883988773
top,0,1,63.89399719238281,63.0,2.1033034324645996,1.9939346313476562,4.193849554223561,1713883988773
top,1,1,63.89140319824219,63.0,2.097661256790161,2.3483121395111084,4.925963393902464,1713883988773
top,2,2,62.70606994628906,63.0,-4.175135612487793,-9.99998664855957,41.751300380803514,1713883988773
top,3,2,62.70606994628906,63.0,-4.492684841156006,-9.660927772521973,43.403503755112524,1713883988773
bottom,0,2,48.49775695800781,48.0,0.9162482023239136,0.8384866118431091,0.7682618507739178,1713883989780
bottom,1,2,48.49775695800781,48.0,0.9263627529144287,0.7208533883094788,0.6677717292420624,1713883989780
bottom,2,2,47.85893249511719,48.0,-1.7054698467254639,-3.7476468086242676,6.3914986282856034,1713883989780
bottom,3,2,47.85893249511719,48.0,-1.7054771184921265,-3.7005674839019775,6.311233169230803,1713883989780
top,0,1,63.87049865722656,63.0,1.9501079320907593,1.7369252443313599,3.387191696419265,1713883989780
top,1,1,63.86763000488281,63.0,1.9411475658416748,2.0872433185577393,4.051647287137655,1713883989780
top,2,2,62.68846130371094,63.0,-4.169268608093262,-9.999940872192383,41.69243956122045,1713883989780
top,3,2,62.68846130371094,63.0,-4.575334072113037,-9.83107852935791,44.980468560990175,1713883989780
bottom,0,2,48.46138000488281,48.0,0.6825234889984131,0.44590678811073303,0.3043418567894136,1713883990804
bottom,1,2,48.46501159667969,48.0,0.6901843547821045,0.3629472255706787,0.2505004967004538,1713883990804
bottom,2,2,47.83256530761719,48.0,-1.7888990640640259,-3.9071779251098633,6.989546933360657,1713883990804
bottom,3,2,47.83256530761719,48.0,-1.7888952493667603,-3.8424201011657715,6.873687065046795,1713883990804
top,0,1,63.84614562988281,63.0,1.7922683954238892,1.474281907081604,2.6423088680076177,1713883990804
top,1,1,63.84614562988281,63.0,1.7826632261276245,1.8279027938842773,3.258535091593444,1713883990804
top,2,2,62.67201232910156,63.0,-4.169548511505127,-10.000012397766113,41.69553680813851,1713883990804
top,3,2,62.67201232910156,63.0,-4.651071071624756,-9.993388175964355,46.4799586527447,1713883990804
bottom,0,2,48.39683532714844,48.0,0.2552497386932373,-0.2745586335659027,0.07008101947366896,1713883992804
bottom,1,2,48.39683532714844,48.0,0.2541879415512085,-0.35174086689949036,0.08940828691661906,1713883992804
bottom,2,2,47.77845764160156,48.0,-1.947274088859558,-4.216067790985107,8.209839566260655,1713883992804
bottom,3,2,47.77845764160156,48.0,-1.9532413482666016,-4.122137546539307,8.051529499142816,1713883992804
top,0,1,63.79862976074219,63.0,1.4849313497543335,0.9877766370773315,1.4667804949510383,1713883992804
top,1,1,63.79862976074219,63.0,1.4801788330078125,1.3124942779541016,1.9427262486715335,1713883992804
top,2,2,62.63545227050781,63.0,-4.163711071014404,-9.999992370605469,41.63707894354957,1713883992804
top,3,2,62.63545227050781,63.0,-4.620335578918457,-10.000027656555176,46.20348357175044,1713883992804
bottom,0,2,48.33406066894531,48.0,-0.12960046529769897,-0.9254855513572693,0.11994335808219958,1713883994798
bottom,1,2,48.33244323730469,48.0,-0.13731928169727325,-0.9873291254043579,0.13557932629932345,1713883994798
bottom,2,2,47.73030090332031,48.0,-2.102004051208496,-4.516881942749023,9.49450414248895,1713883994798
bottom,3,2,47.73030090332031,48.0,-2.1069283485412598,-4.381511211395264,9.231530180740037,1713883994798
top,0,2,63.75627136230469,63.0,1.1979553699493408,0.5329774618148804,0.6384832124431057,1713883994798
top,1,2,63.75306701660156,63.0,1.1925398111343384,0.8483798503875732,1.0117267465513748,1713883994798
top,2,2,62.60725402832031,63.0,-4.1620612144470215,-10.000020027160645,41.62069549873877,1713883994798
top,3,2,62.60725402832031,63.0,-4.605905532836914,-9.999993324279785,46.05902458063247,1713883994798
bottom,0,2,48.30574035644531,48.0,-0.304062157869339,-1.2158761024475098,0.3697019114119513,1713883995792
bottom,1,2,48.30574035644531,48.0,-0.31092825531959534,-1.2722254991531372,0.39557085482478627,1713883995792
bottom,2,2,47.70487976074219,48.0,-2.1803274154663086,-4.662837982177734,10.166513486419717,1713883995792
bottom,3,2,47.70487976074219,48.0,-2.184558153152466,-4.514743328094482,9.8627193467795,1713883995792
top,0,2,63.73335266113281,63.0,1.0524739027023315,0.309336394071579,0.3255684819163811,1713883995792
top,1,2,63.73335266113281,63.0,1.0490388870239258,0.6122918725013733,0.6423179844626361,1713883995792
top,2,2,62.59391784667969,63.0,-4.161563873291016,-9.999998092651367,41.61563079535699,1713883995792
top,3,2,62.59391784667969,63.0,-4.601842403411865,-9.999977111816406,46.01831870630485,1713883995792
bottom,0,2,48.28059387207031,48.0,-0.4635201096534729,-1.4794732332229614,0.6857655952928852,1713883996785
bottom,1,2,48.27745056152344,48.0,-0.48248907923698425,-1.5522618293762207,0.7489493807904495,1713883996785
bottom,2,2,47.67866516113281,48.0,-2.258380889892578,-4.802610397338867,10.846123542949499,1713883996785
bottom,3,2,47.67866516113281,48.0,-2.2566683292388916,-4.647557735443115,10.487996349883701,1713883996785
top,0,2,63.70979309082031,63.0,0.9059043526649475,0.07909883558750153,0.07165597944944668,1713883996785
top,1,2,63.70979309082031,63.0,0.9032819271087646,0.3720110356807709,0.3360308452154541,1713883996785
top,2,2,62.58009338378906,63.0,-4.161421775817871,-9.999994277954102,41.61419394633231,1713883996785
top,3,2,62.58009338378906,63.0,-4.599106788635254,-10.000027656555176,45.9911950818032,1713883996785
bottom,0,2,48.25425720214844,48.0,-0.6219071745872498,-1.7417511940002441,1.0832075638946606,1713883997793
bottom,1,2,48.25163269042969,48.0,-0.6375558972358704,-1.8099114894866943,1.1539197435972,1713883997793
bottom,2,2,47.65248107910156,48.0,-2.3329813480377197,-4.944927215576172,11.536422961343305,1713883997793
bottom,3,2,47.65248107910156,48.0,-2.3316526412963867,-4.777008056640625,11.138323452760233,1713883997793
top,0,2,63.68418884277344,63.0,0.7495746612548828,-0.1690228283405304,0.12669522929769528,1713883997793
top,1,2,63.68418884277344,63.0,0.7484477758407593,0.12008039653301239,0.08987390570720954,1713883997793
top,2,2,62.56837463378906,63.0,-4.161396026611328,-9.999980926513672,41.61388089378306,1713883997793
top,3,2,62.56837463378906,63.0,-4.597352504730225,-10.000041007995605,45.97371357551356,1713883997793
bottom,0,2,48.23011779785156,48.0,-0.7656863331794739,-1.9809859991073608,1.5168139057363916,1713883998806
bottom,1,2,48.22865295410156,48.0,-0.765979528427124,-2.0336954593658447,1.557769088929433,1713883998806
bottom,2,2,47.63169860839844,48.0,-2.4059154987335205,-5.082147121429443,12.227216526291045,1713883998806
bottom,3,2,47.63169860839844,48.0,-2.4057865142822266,-4.894306182861328,11.774655811495904,1713883998806
top,0,2,63.66014099121094,63.0,0.611145555973053,-0.4009819030761719,0.2450583080906199,1713883998806
top,1,2,63.66014099121094,63.0,0.6040862798690796,-0.11891091614961624,0.07183245297264573,1713883998806
top,2,2,62.55461120605469,63.0,-4.161266326904297,-10.000007629394531,41.612695016985526,1713883998806
top,3,2,62.55335998535156,63.0,-4.596088886260986,-10.000017166137695,45.960967759704545,1713883998806
bottom,0,2,48.20903015136719,48.0,-0.8904157280921936,-2.1894142627716064,1.9494888948812132,1713883999808
bottom,1,2,48.20655822753906,48.0,-0.890448272228241,-2.2482357025146484,2.0019375968660142,1713883999808
bottom,2,2,47.60929870605469,48.0,-2.47267746925354,-5.21000337600708,12.882657962587587,1713883999808
bottom,3,2,47.60929870605469,48.0,-2.4726834297180176,-5.003570079803467,12.372244825762891,1713883999808
top,0,2,63.63874816894531,63.0,0.4741166830062866,-0.6157759428024292,0.2919496474765566,1713883999808
top,1,2,63.63874816894531,63.0,0.4709509015083313,-0.3435429334640503,0.16179185422171116,1713883999808
top,2,2,62.54222106933594,63.0,-4.161453723907471,-10.000005722045898,41.61456105110392,1713883999808
top,3,2,62.53965759277344,63.0,-4.595231533050537,-9.999985694885254,45.952249595191006,1713883999808
bottom,0,2,48.19035339355469,48.0,-0.9980164170265198,-2.3761513233184814,2.3714380300111344,1713884000804
bottom,1,2,48.19035339355469,48.0,-1.0000635385513306,-2.4088635444641113,2.4090166001640796,1713884000804
bottom,2,2,47.58772277832031,48.0,-2.5357165336608887,-5.333434104919434,13.52407704103507,1713884000804
bottom,3,2,47.58772277832031,48.0,-2.536837339401245,-5.113103866577148,12.971112808969792,1713884000804
top,0,2,63.61949157714844,63.0,0.4162638783454895,-0.7115908861160278,0.2962095820499613,1713884000804
top,1,2,63.61949157714844,63.0,0.34731754660606384,-0.5566688776016235,0.19334086884054713,1713884000804
top,2,2,62.52934265136719,63.0,-4.161405086517334,-10.000006675720215,41.6140786455494,1713884000804
top,3,2,62.52934265136719,63.0,-4.594662189483643,-10.000007629394531,45.94665694932701,1713884000804
bottom,0,2,48.17143249511719,48.0,-1.0995148420333862,-2.558394193649292,2.812992387689434,1713884001811
bottom,1,2,48.17143249511719,48.0,-1.1104885339736938,-2.5925490856170654,2.8789960333417355,1713884001811
bottom,2,2,47.56605529785156,48.0,-2.598843812942505,-5.451437473297119,14.16743454912114,1713884001811
bottom,3,2,47.56605529785156,48.0,-2.6002559661865234,-5.222592830657959,13.580078166881322,1713884001811
top,0,2,63.60182189941406,63.0,0.4264070689678192,-0.7006345391273499,0.2987555202469121,1713884001811
top,1,2,63.60182189941406,63.0,0.24085833132266998,-0.7386772036552429,0.17791655865849787,1713884001811
top,2,2,62.51829528808594,63.0,-4.161661148071289,-9.999979019165039,41.61652416558718,1713884001811
top,3,2,62.51829528808594,63.0,-4.594372749328613,-9.999991416931152,45.94368805946851,1713884001811
bottom,0,2,48.15800476074219,48.0,-1.1884708404541016,-2.692676067352295,3.200166988836827,1713884002825
bottom,1,2,48.15562438964844,48.0,-1.1912343502044678,-2.7432501316070557,3.2678537879732517,1713884002825
bottom,2,2,47.54707336425781,48.0,-2.6526618003845215,-5.557931900024414,14.743313640333326,1713884002825
bottom,3,2,47.54707336425781,48.0,-2.651841402053833,-5.310389995574951,14.082312051318127,1713884002825
top,0,2,63.58403015136719,63.0,0.4359067380428314,-0.6879661083221436,0.2998890621627268,1713884002825
top,1,2,63.58403015136719,63.0,0.24226069450378418,-0.7542314529418945,0.18272063560630158,1713884002825
top,2,2,62.50697326660156,63.0,-4.161917686462402,-10.000016212463379,41.6192443395621,1713884002825
top,3,2,62.50697326660156,63.0,-4.594144821166992,-9.999995231628418,45.94142630508031,1713884002825
bottom,0,2,48.14265441894531,48.0,-1.2771364450454712,-2.840510129928589,3.6277190094526475,1713884003831
bottom,1,2,48.14274597167969,48.0,-1.2766329050064087,-2.8680965900421143,3.661506481584439,1713884003831
bottom,2,2,47.53126525878906,48.0,-2.6994576454162598,-5.65470552444458,15.264638060539482,1713884003831
bottom,3,2,47.53126525878906,48.0,-2.6993281841278076,-5.3968987464904785,14.568000893285785,1713884003831
top,0,2,63.56889343261719,63.0,0.4279518723487854,-0.6981778144836426,0.2987865029406578,1713884003831
top,1,2,63.56889343261719,63.0,0.2557658553123474,-0.7456533908843994,0.19071267728610053,1713884003831
top,2,2,62.49848937988281,63.0,-4.162119388580322,-10.000008583068848,41.62122960956049,1713884003831
top,3,2,62.49848937988281,63.0,-4.594156265258789,-10.000000953674316,45.941567033916726,1713884003831
bottom,0,2,48.12156677246094,48.0,-1.3982304334640503,-3.053408145904541,4.2693681953907685,1713884005823
bottom,1,2,48.12156677246094,48.0,-1.3982418775558472,-3.0727970600128174,4.296513530540409,1713884005823
bottom,2,2,47.50361633300781,48.0,-2.78275203704834,-5.821634292602539,16.200164686690186,1713884005823
bottom,3,2,47.50361633300781,48.0,-2.7835655212402344,-5.539011478424072,15.418201373095144,1713884005823
top,0,2,63.53913879394531,63.0,-0.12070657312870026,-1.5584763288497925,0.18811833695765579,1713884005823
top,1,2,63.53913879394531,63.0,-0.12389672547578812,-1.3527089357376099,0.16759620765972816,1713884005823
top,2,2,62.48432922363281,63.0,-4.162533760070801,-10.000005722045898,41.62536141891724,1713884005823
top,3,2,62.48274230957031,63.0,-4.594271659851074,-9.999999046325684,45.94271221707186,1713884005823
bottom,0,2,48.11177062988281,48.0,-1.4468274116516113,-3.1348276138305664,4.535554522492475,1713884006813
bottom,1,2,48.11177062988281,48.0,-1.4542126655578613,-3.1652777194976807,4.602986949701631,1713884006813
bottom,2,2,47.48832702636719,48.0,-2.825347900390625,-5.9038591384887695,16.68045602113125,1713884006813
bottom,3,2,47.48832702636719,48.0,-2.827120780944824,-5.614600658416748,15.873154198116481,1713884006813
top,0,2,63.52629089355469,63.0,-0.20869334042072296,-1.707194209098816,0.3562800622437461,1713884006813
top,1,2,63.52629089355469,63.0,-0.21015405654907227,-1.506361484527588,0.31656797660275515,1713884006813
top,2,2,62.47724914550781,63.0,-4.162360191345215,-10.000008583068848,41.62363763927624,1713884006813
top,3,2,62.47724914550781,63.0,-4.594562530517578,-9.999983787536621,45.94555081599901,1713884006813
bottom,0,2,48.10456848144531,48.0,-1.4953393936157227,-3.2127325534820557,4.804125548373349,1713884007817
bottom,1,2,48.10383605957031,48.0,-1.4963524341583252,-3.241002321243286,4.849681712505173,1713884007817
bottom,2,2,47.47651672363281,48.0,-2.858949899673462,-5.973099708557129,17.07679281251899,1713884007817
bottom,3,2,47.47651672363281,48.0,-2.8566977977752686,-5.6659464836120605,16.1858968420471,1713884007817
top,0,2,63.51161193847656,63.0,-0.29460883140563965,-1.8499622344970703,0.5450152120497478,1713884007817
top,1,2,63.51161193847656,63.0,-0.2935836613178253,-1.6520406007766724,0.48501212822171524,1713884007817
top,2,2,62.47108459472656,63.0,-4.16228723526001,-9.999998092651367,41.62286441366723,1713884007817
